"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Native","Annotation of Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US08065","Lake County, Colorado","7401","null","*****","*****","6645","null","231","null","756","null","231","null",
"0500000US08067","La Plata County, Colorado","53994","null","*****","*****","51977","null","471","null","2017","null","471","null",
"0500000US08069","Larimer County, Colorado","325228","null","*****","*****","308740","null","999","null","16488","null","999","null",
"0500000US08071","Las Animas County, Colorado","14322","null","*****","*****","13666","null","147","null","656","null","147","null",
"0500000US08073","Lincoln County, Colorado","5515","null","*****","*****","5315","null","87","null","200","null","87","null",
"0500000US08075","Logan County, Colorado","21862","null","*****","*****","20960","null","303","null","902","null","303","null",
"0500000US08077","Mesa County, Colorado","148166","null","*****","*****","142869","null","627","null","5297","null","627","null",
"0500000US08079","Mineral County, Colorado","793","null","94","null","793","null","94","null","0","null","11","null",
"0500000US08081","Moffat County, Colorado","13034","null","*****","*****","12213","null","186","null","821","null","186","null",
"0500000US08083","Montezuma County, Colorado","26006","null","*****","*****","25333","null","142","null","673","null","142","null",
"0500000US08085","Montrose County, Colorado","40866","null","*****","*****","37994","null","403","null","2872","null","403","null",
"0500000US08087","Morgan County, Colorado","28288","null","*****","*****","24833","null","471","null","3455","null","471","null",
"0500000US08089","Otero County, Colorado","18440","null","*****","*****","17297","null","228","null","1143","null","228","null",
"0500000US08091","Ouray County, Colorado","4651","null","*****","*****","4513","null","59","null","138","null","59","null",
"0500000US08093","Park County, Colorado","16440","null","*****","*****","15750","null","213","null","690","null","213","null",
"0500000US08095","Phillips County, Colorado","4347","null","*****","*****","3936","null","126","null","411","null","126","null",
"0500000US08097","Pitkin County, Colorado","17543","null","*****","*****","15259","null","336","null","2284","null","336","null",
"0500000US08099","Prowers County, Colorado","12121","null","*****","*****","11078","null","213","null","1043","null","213","null",
"0500000US08101","Pueblo County, Colorado","162158","null","*****","*****","156023","null","532","null","6135","null","532","null",
"0500000US08103","Rio Blanco County, Colorado","6658","null","*****","*****","6427","null","96","null","231","null","96","null",
"0500000US08105","Rio Grande County, Colorado","11623","null","*****","*****","10846","null","256","null","777","null","256","null",
"0500000US08107","Routt County, Colorado","23980","null","*****","*****","22415","null","489","null","1565","null","489","null",
"0500000US08109","Saguache County, Colorado","6255","null","*****","*****","5461","null","158","null","794","null","158","null",
"0500000US08111","San Juan County, Colorado","552","null","81","null","549","null","81","null","3","null","3","null",
"0500000US08113","San Miguel County, Colorado","7767","null","*****","*****","7150","null","139","null","617","null","139","null",
"0500000US08115","Sedgwick County, Colorado","2367","null","*****","*****","2253","null","61","null","114","null","61","null",
"0500000US08117","Summit County, Colorado","29269","null","*****","*****","25825","null","636","null","3444","null","636","null",
"0500000US08119","Teller County, Colorado","23472","null","*****","*****","22786","null","170","null","686","null","170","null",
"0500000US08121","Washington County, Colorado","4814","null","*****","*****","4699","null","57","null","115","null","57","null",
"0500000US08123","Weld County, Colorado","278065","null","*****","*****","254003","null","1097","null","24062","null","1097","null",
"0500000US08125","Yuma County, Colorado","10150","null","*****","*****","9089","null","215","null","1061","null","215","null",
"0500000US09001","Fairfield County, Connecticut","941618","null","*****","*****","742427","null","3571","null","199191","null","3571","null",
"0500000US09003","Hartford County, Connecticut","895699","null","*****","*****","761245","null","3480","null","134454","null","3480","null",
"0500000US09005","Litchfield County, Connecticut","185141","null","*****","*****","171216","null","950","null","13925","null","950","null",
"0500000US09007","Middlesex County, Connecticut","164438","null","*****","*****","151854","null","703","null","12584","null","703","null",
"0500000US09009","New Haven County, Connecticut","860874","null","*****","*****","756937","null","3014","null","103937","null","3014","null",
"0500000US09011","New London County, Connecticut","272033","null","*****","*****","249353","null","976","null","22680","null","976","null",
"0500000US09013","Tolland County, Connecticut","151689","null","*****","*****","141421","null","741","null","10268","null","741","null",
"0500000US09015","Windham County, Connecticut","117078","null","*****","*****","110908","null","607","null","6170","null","607","null",
"0500000US10001","Kent County, Delaware","171474","null","*****","*****","161593","null","678","null","9881","null","678","null",
"0500000US10003","New Castle County, Delaware","551997","null","*****","*****","493419","null","1980","null","58578","null","1980","null",
"0500000US10005","Sussex County, Delaware","211224","null","*****","*****","197133","null","732","null","14091","null","732","null",
"0500000US11001","District of Columbia, District of Columbia","659009","null","*****","*****","566496","null","2251","null","92513","null","2251","null",
"0500000US12001","Alachua County, Florida","256581","null","*****","*****","230552","null","1310","null","26029","null","1310","null",
"0500000US12003","Baker County, Florida","27312","null","*****","*****","26909","null","176","null","403","null","176","null",
"0500000US12005","Bay County, Florida","178361","null","*****","*****","168587","null","800","null","9774","null","800","null",
"0500000US12007","Bradford County, Florida","26919","null","*****","*****","26298","null","195","null","621","null","195","null",
"0500000US12009","Brevard County, Florida","560683","null","*****","*****","512281","null","2243","null","48402","null","2243","null",
"0500000US12011","Broward County, Florida","1863780","null","*****","*****","1254031","null","5969","null","609749","null","5969","null",
"0500000US12013","Calhoun County, Florida","14550","null","*****","*****","14033","null","149","null","517","null","149","null",
"0500000US12015","Charlotte County, Florida","169642","null","*****","*****","152363","null","1002","null","17279","null","1002","null",
"0500000US12017","Citrus County, Florida","140453","null","*****","*****","132849","null","713","null","7604","null","713","null",
"0500000US12019","Clay County, Florida","200346","null","*****","*****","186164","null","1104","null","14182","null","1104","null",
"0500000US12021","Collier County, Florida","348236","null","*****","*****","265297","null","2099","null","82939","null","2099","null",
"0500000US12023","Columbia County, Florida","68198","null","*****","*****","65720","null","315","null","2478","null","315","null",
"0500000US12027","DeSoto County, Florida","35134","null","*****","*****","28984","null","438","null","6150","null","438","null",
"0500000US12029","Dixie County, Florida","16084","null","*****","*****","15636","null","153","null","448","null","153","null",
"0500000US12031","Duval County, Florida","900890","null","*****","*****","813308","null","2832","null","87582","null","2832","null",
"0500000US12033","Escambia County, Florida","309574","null","*****","*****","294877","null","839","null","14697","null","839","null",
"0500000US12035","Flagler County, Florida","102917","null","*****","*****","90802","null","1058","null","12115","null","1058","null",
