"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born",
"0500000US08065","Lake County, Colorado","7585","null","*****","*****","6933","183","null","null","652","183","null","null",
"0500000US08067","La Plata County, Colorado","55101","null","*****","*****","53532","305","null","null","1569","305","null","null",
"0500000US08069","Larimer County, Colorado","338161","null","*****","*****","319501","1110","null","null","18660","1110","null","null",
"0500000US08071","Las Animas County, Colorado","14179","null","*****","*****","13404","188","null","null","775","188","null","null",
"0500000US08073","Lincoln County, Colorado","5548","null","*****","*****","5281","101","null","null","267","101","null","null",
"0500000US08075","Logan County, Colorado","21689","null","*****","*****","20775","261","null","null","914","261","null","null",
"0500000US08077","Mesa County, Colorado","149998","null","*****","*****","144111","684","null","null","5887","684","null","null",
"0500000US08079","Mineral County, Colorado","823","null","113","null","815","113","null","null","8","9","null","null",
"0500000US08081","Moffat County, Colorado","13060","null","*****","*****","12094","188","null","null","966","188","null","null",
"0500000US08083","Montezuma County, Colorado","25909","null","*****","*****","25319","200","null","null","590","200","null","null",
"0500000US08085","Montrose County, Colorado","41268","null","*****","*****","38518","363","null","null","2750","363","null","null",
"0500000US08087","Morgan County, Colorado","28257","null","*****","*****","24425","404","null","null","3832","404","null","null",
"0500000US08089","Otero County, Colorado","18325","null","*****","*****","17282","295","null","null","1043","295","null","null",
"0500000US08091","Ouray County, Colorado","4722","null","*****","*****","4629","49","null","null","93","48","null","null",
"0500000US08093","Park County, Colorado","17392","null","*****","*****","16877","208","null","null","515","208","null","null",
"0500000US08095","Phillips County, Colorado","4318","null","*****","*****","3751","191","null","null","567","191","null","null",
"0500000US08097","Pitkin County, Colorado","17909","null","*****","*****","15823","353","null","null","2086","353","null","null",
"0500000US08099","Prowers County, Colorado","12052","null","*****","*****","10798","257","null","null","1254","257","null","null",
"0500000US08101","Pueblo County, Colorado","164685","null","*****","*****","158959","612","null","null","5726","612","null","null",
"0500000US08103","Rio Blanco County, Colorado","6465","null","*****","*****","6286","89","null","null","179","89","null","null",
"0500000US08105","Rio Grande County, Colorado","11351","null","*****","*****","10805","192","null","null","546","192","null","null",
"0500000US08107","Routt County, Colorado","24874","null","*****","*****","23416","414","null","null","1458","414","null","null",
"0500000US08109","Saguache County, Colorado","6468","null","*****","*****","5770","157","null","null","698","157","null","null",
"0500000US08111","San Juan County, Colorado","544","null","97","null","526","98","null","null","18","19","null","null",
"0500000US08113","San Miguel County, Colorado","7968","null","*****","*****","7264","158","null","null","704","158","null","null",
"0500000US08115","Sedgwick County, Colorado","2350","null","*****","*****","2280","37","null","null","70","37","null","null",
"0500000US08117","Summit County, Colorado","30429","null","*****","*****","27051","654","null","null","3378","654","null","null",
"0500000US08119","Teller County, Colorado","24113","null","*****","*****","23303","190","null","null","810","190","null","null",
"0500000US08121","Washington County, Colorado","4840","null","*****","*****","4688","71","null","null","152","71","null","null",
"0500000US08123","Weld County, Colorado","295123","null","*****","*****","269370","1081","null","null","25753","1081","null","null",
"0500000US08125","Yuma County, Colorado","10069","null","*****","*****","9024","203","null","null","1045","203","null","null",
"0500000US09001","Fairfield County, Connecticut","944348","null","*****","*****","739339","3336","null","null","205009","3336","null","null",
"0500000US09003","Hartford County, Connecticut","894730","null","*****","*****","757535","3148","null","null","137195","3148","null","null",
"0500000US09005","Litchfield County, Connecticut","183031","null","*****","*****","168580","920","null","null","14451","920","null","null",
"0500000US09007","Middlesex County, Connecticut","163368","null","*****","*****","150873","845","null","null","12495","845","null","null",
"0500000US09009","New Haven County, Connecticut","859339","null","*****","*****","754400","3211","null","null","104939","3211","null","null",
"0500000US09011","New London County, Connecticut","268881","null","*****","*****","245921","1101","null","null","22960","1101","null","null",
"0500000US09013","Tolland County, Connecticut","151269","null","*****","*****","140567","586","null","null","10702","586","null","null",
"0500000US09015","Windham County, Connecticut","116538","null","*****","*****","110643","648","null","null","5895","648","null","null",
"0500000US10001","Kent County, Delaware","174822","null","*****","*****","164917","1047","null","null","9905","1047","null","null",
"0500000US10003","New Castle County, Delaware","555133","null","*****","*****","493348","1750","null","null","61785","1750","null","null",
"0500000US10005","Sussex County, Delaware","219540","null","*****","*****","203852","808","null","null","15688","808","null","null",
"0500000US11001","District of Columbia, District of Columbia","684498","null","*****","*****","588340","2281","null","null","96158","2281","null","null",
"0500000US12001","Alachua County, Florida","263148","null","*****","*****","236174","1221","null","null","26974","1221","null","null",
"0500000US12003","Baker County, Florida","27785","null","*****","*****","27297","140","null","null","488","140","null","null",
"0500000US12005","Bay County, Florida","182482","null","*****","*****","171925","867","null","null","10557","867","null","null",
"0500000US12007","Bradford County, Florida","26979","null","*****","*****","26200","207","null","null","779","207","null","null",
"0500000US12009","Brevard County, Florida","576808","null","*****","*****","527132","1779","null","null","49676","1779","null","null",
"0500000US12011","Broward County, Florida","1909151","null","*****","*****","1266510","6052","null","null","642641","6052","null","null",
"0500000US12013","Calhoun County, Florida","14444","null","*****","*****","13931","132","null","null","513","132","null","null",
"0500000US12015","Charlotte County, Florida","176954","null","*****","*****","158643","1259","null","null","18311","1259","null","null",
"0500000US12017","Citrus County, Florida","143087","null","*****","*****","134983","767","null","null","8104","767","null","null",
"0500000US12019","Clay County, Florida","207291","null","*****","*****","192849","976","null","null","14442","976","null","null",
"0500000US12021","Collier County, Florida","363922","null","*****","*****","273084","2458","null","null","90838","2458","null","null",
"0500000US12023","Columbia County, Florida","69105","null","*****","*****","66504","306","null","null","2601","306","null","null",
"0500000US12027","DeSoto County, Florida","36399","null","*****","*****","30407","524","null","null","5992","524","null","null",
"0500000US12029","Dixie County, Florida","16437","null","*****","*****","16094","136","null","null","343","136","null","null",
"0500000US12031","Duval County, Florida","924229","null","*****","*****","824312","3425","null","null","99917","3425","null","null",
"0500000US12033","Escambia County, Florida","311522","null","*****","*****","296194","857","null","null","15328","857","null","null",
"0500000US12035","Flagler County, Florida","107139","null","*****","*****","94579","1106","null","null","12560","1106","null","null",
