"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US08093","Park County, Colorado","16168","*****","*****","null","15688","192","null","null","480","null","192","null",
"0500000US08095","Phillips County, Colorado","4380","*****","*****","null","3854","182","null","null","526","null","182","null",
"0500000US08097","Pitkin County, Colorado","17000","*****","*****","null","14988","410","null","null","2012","null","410","null",
"0500000US08099","Prowers County, Colorado","12539","*****","*****","null","11063","283","null","null","1476","null","283","null",
"0500000US08101","Pueblo County, Colorado","159072","*****","*****","null","153474","613","null","null","5598","null","613","null",
"0500000US08103","Rio Blanco County, Colorado","6728","*****","*****","null","6373","121","null","null","355","null","121","null",
"0500000US08105","Rio Grande County, Colorado","11925","*****","*****","null","11149","321","null","null","776","null","321","null",
"0500000US08107","Routt County, Colorado","23385","*****","*****","null","22511","264","null","null","874","null","264","null",
"0500000US08109","Saguache County, Colorado","6189","*****","*****","null","5515","137","null","null","674","null","137","null",
"0500000US08111","San Juan County, Colorado","747","120","null","null","722","117","null","null","25","null","24","null",
"0500000US08113","San Miguel County, Colorado","7432","*****","*****","null","6793","125","null","null","639","null","125","null",
"0500000US08115","Sedgwick County, Colorado","2389","*****","*****","null","2307","46","null","null","82","null","46","null",
"0500000US08117","Summit County, Colorado","27753","*****","*****","null","24376","539","null","null","3377","null","539","null",
"0500000US08119","Teller County, Colorado","23163","*****","*****","null","22692","123","null","null","471","null","123","null",
"0500000US08121","Washington County, Colorado","4796","*****","*****","null","4658","40","null","null","138","null","40","null",
"0500000US08123","Weld County, Colorado","253552","*****","*****","null","231148","1426","null","null","22404","null","1426","null",
"0500000US08125","Yuma County, Colorado","10032","*****","*****","null","8925","168","null","null","1107","null","168","null",
"0500000US09001","Fairfield County, Connecticut","918892","*****","*****","null","732817","3273","null","null","186075","null","3273","null",
"0500000US09003","Hartford County, Connecticut","893504","*****","*****","null","763215","2999","null","null","130289","null","2999","null",
"0500000US09005","Litchfield County, Connecticut","189277","*****","*****","null","176733","696","null","null","12544","null","696","null",
"0500000US09007","Middlesex County, Connecticut","165639","*****","*****","null","153274","861","null","null","12365","null","861","null",
"0500000US09009","New Haven County, Connecticut","860995","*****","*****","null","760604","2160","null","null","100391","null","2160","null",
"0500000US09011","New London County, Connecticut","273723","*****","*****","null","249857","1129","null","null","23866","null","1129","null",
"0500000US09013","Tolland County, Connecticut","152137","*****","*****","null","141574","800","null","null","10563","null","800","null",
"0500000US09015","Windham County, Connecticut","118046","*****","*****","null","112259","670","null","null","5787","null","670","null",
"0500000US10001","Kent County, Delaware","162785","*****","*****","null","154784","727","null","null","8001","null","727","null",
"0500000US10003","New Castle County, Delaware","539665","*****","*****","null","485718","1892","null","null","53947","null","1892","null",
"0500000US10005","Sussex County, Delaware","197681","*****","*****","null","184724","814","null","null","12957","null","814","null",
"0500000US11001","District of Columbia, District of Columbia","605759","*****","*****","null","523711","1856","null","null","82048","null","1856","null",
"0500000US12001","Alachua County, Florida","247973","*****","*****","null","221765","1331","null","null","26208","null","1331","null",
"0500000US12003","Baker County, Florida","27010","*****","*****","null","26677","128","null","null","333","null","128","null",
"0500000US12005","Bay County, Florida","168957","*****","*****","null","160793","831","null","null","8164","null","831","null",
"0500000US12007","Bradford County, Florida","28404","*****","*****","null","27861","140","null","null","543","null","140","null",
"0500000US12009","Brevard County, Florida","544019","*****","*****","null","496409","1721","null","null","47610","null","1721","null",
"0500000US12011","Broward County, Florida","1761993","*****","*****","null","1209324","5278","null","null","552669","null","5278","null",
"0500000US12013","Calhoun County, Florida","14639","*****","*****","null","14145","103","null","null","494","null","103","null",
"0500000US12015","Charlotte County, Florida","160380","*****","*****","null","144933","876","null","null","15447","null","876","null",
"0500000US12017","Citrus County, Florida","140805","*****","*****","null","133638","558","null","null","7167","null","558","null",
"0500000US12019","Clay County, Florida","190891","*****","*****","null","179025","886","null","null","11866","null","886","null",
"0500000US12021","Collier County, Florida","323548","*****","*****","null","248908","1668","null","null","74640","null","1668","null",
"0500000US12023","Columbia County, Florida","67546","*****","*****","null","65106","466","null","null","2440","null","466","null",
"0500000US12027","DeSoto County, Florida","34628","*****","*****","null","28502","597","null","null","6126","null","597","null",
"0500000US12029","Dixie County, Florida","16301","*****","*****","null","15923","167","null","null","378","null","167","null",
"0500000US12031","Duval County, Florida","866431","*****","*****","null","785478","2703","null","null","80953","null","2703","null",
"0500000US12033","Escambia County, Florida","298864","*****","*****","null","281788","996","null","null","17076","null","996","null",
"0500000US12035","Flagler County, Florida","95987","*****","*****","null","83281","1033","null","null","12706","null","1033","null",
