"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US49001","Beaver County, Utah","6517","null","*****","*****","6028","null","96","null","489","null","96","null",
"0500000US49003","Box Elder County, Utah","53946","null","*****","*****","52199","null","263","null","1747","null","263","null",
"0500000US49005","Cache County, Utah","124165","null","*****","*****","116045","null","574","null","8120","null","574","null",
"0500000US49007","Carbon County, Utah","20308","null","*****","*****","19807","null","162","null","501","null","162","null",
"0500000US49009","Daggett County, Utah","613","null","153","null","613","null","153","null","0","null","11","null",
"0500000US49011","Davis County, Utah","345767","null","*****","*****","329649","null","978","null","16118","null","978","null",
"0500000US49013","Duchesne County, Utah","20148","null","*****","*****","19503","null","87","null","645","null","87","null",
"0500000US49015","Emery County, Utah","10117","null","*****","*****","9867","null","97","null","250","null","97","null",
"0500000US49017","Garfield County, Utah","4998","null","*****","*****","4847","null","79","null","151","null","79","null",
"0500000US49019","Grand County, Utah","9640","null","*****","*****","8964","null","186","null","676","null","186","null",
"0500000US49021","Iron County, Utah","51213","null","*****","*****","49190","null","392","null","2023","null","392","null",
"0500000US49023","Juab County, Utah","11301","null","*****","*****","11085","null","100","null","216","null","100","null",
"0500000US49025","Kane County, Utah","7484","null","*****","*****","7253","null","127","null","231","null","127","null",
"0500000US49027","Millard County, Utah","12854","null","*****","*****","11909","null","147","null","945","null","147","null",
"0500000US49029","Morgan County, Utah","11664","null","*****","*****","11388","null","107","null","276","null","107","null",
"0500000US49031","Piute County, Utah","1866","null","153","null","1851","null","151","null","15","null","20","null",
"0500000US49033","Rich County, Utah","2389","null","*****","*****","2262","null","84","null","127","null","84","null",
"0500000US49035","Salt Lake County, Utah","1133646","null","*****","*****","987997","null","2966","null","145649","null","2966","null",
"0500000US49037","San Juan County, Utah","15302","null","*****","*****","15167","null","59","null","135","null","59","null",
"0500000US49039","Sanpete County, Utah","29850","null","*****","*****","28388","null","187","null","1462","null","187","null",
"0500000US49041","Sevier County, Utah","21280","null","*****","*****","20865","null","77","null","415","null","77","null",
"0500000US49043","Summit County, Utah","41103","null","*****","*****","37170","null","401","null","3933","null","401","null",
"0500000US49045","Tooele County, Utah","67397","null","*****","*****","64455","null","462","null","2942","null","462","null",
"0500000US49047","Uintah County, Utah","36084","null","*****","*****","35224","null","247","null","860","null","247","null",
"0500000US49049","Utah County, Utah","605490","null","*****","*****","560438","null","1323","null","45052","null","1323","null",
"0500000US49051","Wasatch County, Utah","31708","null","*****","*****","29297","null","329","null","2411","null","329","null",
"0500000US49053","Washington County, Utah","165811","null","*****","*****","156906","null","657","null","8905","null","657","null",
"0500000US49055","Wayne County, Utah","2689","null","*****","*****","2603","null","41","null","86","null","41","null",
"0500000US49057","Weber County, Utah","251498","null","*****","*****","234027","null","920","null","17471","null","920","null",
"0500000US50001","Addison County, Vermont","36882","null","*****","*****","35101","null","178","null","1781","null","178","null",
"0500000US50003","Bennington County, Vermont","35746","null","*****","*****","34644","null","199","null","1102","null","199","null",
"0500000US50005","Caledonia County, Vermont","30234","null","*****","*****","29520","null","151","null","714","null","151","null",
"0500000US50007","Chittenden County, Vermont","162646","null","*****","*****","148036","null","840","null","14610","null","840","null",
"0500000US50009","Essex County, Vermont","6200","null","*****","*****","5972","null","46","null","228","null","46","null",
"0500000US50011","Franklin County, Vermont","49116","null","*****","*****","47749","null","235","null","1367","null","235","null",
"0500000US50013","Grand Isle County, Vermont","7022","null","*****","*****","6711","null","68","null","311","null","68","null",
"0500000US50015","Lamoille County, Vermont","25318","null","*****","*****","24570","null","192","null","748","null","192","null",
"0500000US50017","Orange County, Vermont","28908","null","*****","*****","28312","null","120","null","596","null","120","null",
"0500000US50019","Orleans County, Vermont","26901","null","*****","*****","25820","null","134","null","1081","null","134","null",
"0500000US50021","Rutland County, Vermont","58892","null","*****","*****","57326","null","230","null","1566","null","230","null",
"0500000US50023","Washington County, Vermont","58350","null","*****","*****","56625","null","251","null","1725","null","251","null",
"0500000US50025","Windham County, Vermont","42823","null","*****","*****","41376","null","208","null","1447","null","208","null",
"0500000US50027","Windsor County, Vermont","55275","null","*****","*****","53223","null","355","null","2052","null","355","null",
"0500000US51001","Accomack County, Virginia","32673","null","*****","*****","30148","null","472","null","2525","null","472","null",
"0500000US51003","Albemarle County, Virginia","107405","null","*****","*****","96238","null","695","null","11167","null","695","null",
"0500000US51005","Alleghany County, Virginia","15157","null","*****","*****","14967","null","71","null","190","null","71","null",
"0500000US51007","Amelia County, Virginia","12953","null","*****","*****","12804","null","139","null","149","null","139","null",
"0500000US51009","Amherst County, Virginia","31775","null","*****","*****","31205","null","169","null","570","null","169","null",
"0500000US51011","Appomattox County, Virginia","15707","null","*****","*****","15514","null","76","null","193","null","76","null",
"0500000US51013","Arlington County, Virginia","233464","null","*****","*****","179200","null","1830","null","54264","null","1830","null",
"0500000US51015","Augusta County, Virginia","75079","null","*****","*****","73151","null","313","null","1928","null","313","null",
"0500000US51017","Bath County, Virginia","4307","null","*****","*****","4216","null","77","null","91","null","77","null",
"0500000US51019","Bedford County, Virginia","78376","null","*****","*****","76090","null","351","null","2286","null","351","null",
"0500000US51021","Bland County, Virginia","6388","null","*****","*****","6371","null","18","null","17","null","18","null",
"0500000US51023","Botetourt County, Virginia","33343","null","*****","*****","32590","null","193","null","753","null","193","null",
"0500000US51025","Brunswick County, Virginia","16520","null","*****","*****","16232","null","114","null","288","null","114","null",
"0500000US51027","Buchanan County, Virginia","21788","null","*****","*****","21405","null","121","null","383","null","121","null",
"0500000US51029","Buckingham County, Virginia","17059","null","*****","*****","16826","null","79","null","233","null","79","null",
"0500000US51031","Campbell County, Virginia","55225","null","*****","*****","53881","null","259","null","1344","null","259","null",
"0500000US51033","Caroline County, Virginia","30381","null","*****","*****","29250","null","258","null","1131","null","258","null",
"0500000US51035","Carroll County, Virginia","29801","null","*****","*****","29193","null","152","null","608","null","152","null",
"0500000US51036","Charles City County, Virginia","7014","null","*****","*****","6880","null","47","null","134","null","47","null",
"0500000US51037","Charlotte County, Virginia","12040","null","*****","*****","11947","null","92","null","93","null","92","null",
"0500000US51041","Chesterfield County, Virginia","343551","null","*****","*****","313847","null","1199","null","29704","null","1199","null",
"0500000US51043","Clarke County, Virginia","14423","null","*****","*****","13911","null","146","null","512","null","146","null",
"0500000US51045","Craig County, Virginia","5110","null","*****","*****","5098","null","22","null","12","null","22","null",
"0500000US51047","Culpeper County, Virginia","51101","null","*****","*****","46597","null","560","null","4504","null","560","null",
"0500000US51049","Cumberland County, Virginia","9824","null","*****","*****","9724","null","97","null","100","null","97","null",
"0500000US51051","Dickenson County, Virginia","14756","null","*****","*****","14701","null","54","null","55","null","54","null",
"0500000US51053","Dinwiddie County, Virginia","28485","null","*****","*****","27694","null","217","null","791","null","217","null",
"0500000US51057","Essex County, Virginia","10998","null","*****","*****","10827","null","96","null","171","null","96","null",
"0500000US51059","Fairfax County, Virginia","1145862","null","*****","*****","787038","null","4250","null","358824","null","4250","null",
"0500000US51061","Fauquier County, Virginia","69728","null","*****","*****","65298","null","401","null","4430","null","401","null",
"0500000US51063","Floyd County, Virginia","15704","null","*****","*****","15224","null","169","null","480","null","169","null",
"0500000US51065","Fluvanna County, Virginia","26594","null","*****","*****","25674","null","245","null","920","null","245","null",
"0500000US51067","Franklin County, Virginia","56187","null","*****","*****","54958","null","247","null","1229","null","247","null",
"0500000US51069","Frederick County, Virginia","86415","null","*****","*****","81034","null","499","null","5381","null","499","null",
"0500000US51071","Giles County, Virginia","16772","null","*****","*****","16600","null","72","null","172","null","72","null",
"0500000US51073","Gloucester County, Virginia","37222","null","*****","*****","36588","null","183","null","634","null","183","null",
"0500000US51075","Goochland County, Virginia","22865","null","*****","*****","21920","null","223","null","945","null","223","null",
"0500000US51077","Grayson County, Virginia","15742","null","*****","*****","15390","null","99","null","352","null","99","null",
"0500000US51079","Greene County, Virginia","19519","null","*****","*****","18628","null","197","null","891","null","197","null",
"0500000US51081","Greensville County, Virginia","11525","null","*****","*****","11327","null","76","null","198","null","76","null",
"0500000US51083","Halifax County, Virginia","34552","null","*****","*****","33840","null","186","null","712","null","186","null",
"0500000US51085","Hanover County, Virginia","105537","null","*****","*****","101825","null","405","null","3712","null","405","null",
"0500000US51087","Henrico County, Virginia","327535","null","*****","*****","285291","null","1576","null","42244","null","1576","null",
"0500000US51089","Henry County, Virginia","51308","null","*****","*****","49918","null","257","null","1390","null","257","null",
"0500000US51091","Highland County, Virginia","2204","null","*****","*****","2198","null","7","null","6","null","7","null",
"0500000US51093","Isle of Wight County, Virginia","36627","null","*****","*****","35546","null","317","null","1081","null","317","null",
"0500000US51095","James City County, Virginia","74916","null","*****","*****","69904","null","499","null","5012","null","499","null",
"0500000US51097","King and Queen County, Virginia","7042","null","*****","*****","6956","null","77","null","86","null","77","null",
"0500000US51099","King George County, Virginia","26229","null","*****","*****","25487","null","155","null","742","null","155","null",
"0500000US51101","King William County, Virginia","16688","null","*****","*****","16349","null","103","null","339","null","103","null",
"0500000US51103","Lancaster County, Virginia","10724","null","*****","*****","10439","null","84","null","285","null","84","null",
"0500000US51105","Lee County, Virginia","23948","null","*****","*****","23631","null","112","null","317","null","112","null",
"0500000US51107","Loudoun County, Virginia","395134","null","*****","*****","298352","null","1806","null","96782","null","1806","null",
"0500000US51109","Louisa County, Virginia","36040","null","*****","*****","34733","null","219","null","1307","null","219","null",
"0500000US51111","Lunenburg County, Virginia","12282","null","*****","*****","11537","null","308","null","745","null","308","null",
"0500000US51113","Madison County, Virginia","13170","null","*****","*****","12780","null","146","null","390","null","146","null",
"0500000US51115","Mathews County, Virginia","8788","null","*****","*****","8589","null","209","null","199","null","209","null",
"0500000US51117","Mecklenburg County, Virginia","30728","null","*****","*****","29987","null","229","null","741","null","229","null",
"0500000US51119","Middlesex County, Virginia","10675","null","*****","*****","10395","null","99","null","280","null","99","null",
"0500000US51121","Montgomery County, Virginia","98140","null","*****","*****","90512","null","686","null","7628","null","686","null",
"0500000US51125","Nelson County, Virginia","14831","null","*****","*****","14397","null","185","null","434","null","185","null",
"0500000US51127","New Kent County, Virginia","21686","null","*****","*****","21105","null","204","null","581","null","204","null",
"0500000US51131","Northampton County, Virginia","11885","null","*****","*****","11236","null","133","null","649","null","133","null",
"0500000US51133","Northumberland County, Virginia","12190","null","*****","*****","12029","null","102","null","161","null","102","null",
"0500000US51135","Nottoway County, Virginia","15433","null","*****","*****","14844","null","252","null","589","null","252","null",
"0500000US51137","Orange County, Virginia","36010","null","*****","*****","34339","null","419","null","1671","null","419","null",
"0500000US51139","Page County, Virginia","23788","null","*****","*****","23400","null","140","null","388","null","140","null",
"0500000US51141","Patrick County, Virginia","17748","null","*****","*****","17513","null","106","null","235","null","106","null",
"0500000US51143","Pittsylvania County, Virginia","61256","null","*****","*****","60180","null","169","null","1076","null","169","null",
"0500000US51145","Powhatan County, Virginia","28815","null","*****","*****","28179","null","158","null","636","null","158","null",
"0500000US51147","Prince Edward County, Virginia","22905","null","*****","*****","21730","null","565","null","1175","null","565","null",
"0500000US51149","Prince George County, Virginia","38114","null","*****","*****","36894","null","197","null","1220","null","197","null",
"0500000US51153","Prince William County, Virginia","461423","null","*****","*****","348468","null","2237","null","112955","null","2237","null",
"0500000US51155","Pulaski County, Virginia","34182","null","*****","*****","33520","null","134","null","662","null","134","null",
"0500000US51157","Rappahannock County, Virginia","7378","null","*****","*****","7057","null","130","null","321","null","130","null",
"0500000US51159","Richmond County, Virginia","8884","null","*****","*****","8516","null","103","null","368","null","103","null",
"0500000US51161","Roanoke County, Virginia","93823","null","*****","*****","88477","null","620","null","5346","null","620","null",
"0500000US51163","Rockbridge County, Virginia","22570","null","*****","*****","22046","null","145","null","524","null","145","null",
"0500000US51165","Rockingham County, Virginia","80284","null","*****","*****","75633","null","519","null","4651","null","519","null",
"0500000US51167","Russell County, Virginia","27141","null","*****","*****","26893","null","156","null","248","null","156","null",
"0500000US51169","Scott County, Virginia","21902","null","*****","*****","21634","null","101","null","268","null","101","null",
"0500000US51171","Shenandoah County, Virginia","43224","null","*****","*****","41208","null","255","null","2016","null","255","null",
"0500000US51173","Smyth County, Virginia","30767","null","*****","*****","30338","null","128","null","429","null","128","null",
"0500000US51175","Southampton County, Virginia","17880","null","*****","*****","17795","null","70","null","85","null","70","null",
"0500000US51177","Spotsylvania County, Virginia","132833","null","*****","*****","123820","null","695","null","9013","null","695","null",
"0500000US51179","Stafford County, Virginia","146773","null","*****","*****","132439","null","933","null","14334","null","933","null",
"0500000US51181","Surry County, Virginia","6523","null","*****","*****","6452","null","48","null","71","null","48","null",
"0500000US51183","Sussex County, Virginia","11377","null","*****","*****","11114","null","101","null","263","null","101","null",
"0500000US51185","Tazewell County, Virginia","41603","null","*****","*****","41232","null","125","null","371","null","125","null",
"0500000US51187","Warren County, Virginia","39492","null","*****","*****","37757","null","327","null","1735","null","327","null",
"0500000US51191","Washington County, Virginia","54071","null","*****","*****","53337","null","143","null","734","null","143","null",
"0500000US51193","Westmoreland County, Virginia","17751","null","*****","*****","17066","null","192","null","685","null","192","null",
"0500000US51195","Wise County, Virginia","38486","null","*****","*****","38074","null","114","null","412","null","114","null",
"0500000US51197","Wythe County, Virginia","28844","null","*****","*****","28676","null","107","null","168","null","107","null",
"0500000US51199","York County, Virginia","67982","null","*****","*****","62622","null","485","null","5360","null","485","null",
"0500000US51510","Alexandria city, Virginia","157613","null","*****","*****","114677","null","1854","null","42936","null","1854","null",
"0500000US51520","Bristol city, Virginia","16912","null","*****","*****","16734","null","124","null","178","null","124","null",
"0500000US51530","Buena Vista city, Virginia","6484","null","*****","*****","6416","null","67","null","68","null","67","null",
"0500000US51540","Charlottesville city, Virginia","47096","null","*****","*****","41334","null","662","null","5762","null","662","null",
"0500000US51550","Chesapeake city, Virginia","239982","null","*****","*****","225838","null","981","null","14144","null","981","null",
"0500000US51570","Colonial Heights city, Virginia","17428","null","*****","*****","16152","null","279","null","1276","null","279","null",
"0500000US51580","Covington city, Virginia","5598","null","*****","*****","5410","null","150","null","188","null","150","null",
"0500000US51590","Danville city, Virginia","41070","null","*****","*****","39640","null","206","null","1430","null","206","null",
"0500000US51595","Emporia city, Virginia","5442","null","*****","*****","5292","null","84","null","150","null","84","null",
"0500000US51600","Fairfax city, Virginia","23531","null","*****","*****","16722","null","491","null","6809","null","491","null",
"0500000US51610","Falls Church city, Virginia","14128","null","*****","*****","11415","null","301","null","2713","null","301","null",
"0500000US51620","Franklin city, Virginia","8147","null","*****","*****","8036","null","97","null","111","null","97","null",
"0500000US51630","Fredericksburg city, Virginia","28622","null","*****","*****","25714","null","645","null","2908","null","645","null",
"0500000US51640","Galax city, Virginia","6517","null","*****","*****","6091","null","147","null","426","null","147","null",
"0500000US51650","Hampton city, Virginia","135041","null","*****","*****","128695","null","567","null","6346","null","567","null",
"0500000US51660","Harrisonburg city, Virginia","53273","null","*****","*****","44151","null","754","null","9122","null","754","null",
"0500000US51670","Hopewell city, Virginia","22456","null","*****","*****","21626","null","245","null","830","null","245","null",
"0500000US51678","Lexington city, Virginia","7241","null","*****","*****","6904","null","122","null","337","null","122","null",
"0500000US51680","Lynchburg city, Virginia","80569","null","*****","*****","76349","null","550","null","4220","null","550","null",
"0500000US51683","Manassas city, Virginia","41174","null","*****","*****","30402","null","594","null","10772","null","594","null",
"0500000US51685","Manassas Park city, Virginia","16986","null","*****","*****","10851","null","546","null","6135","null","546","null",
"0500000US51690","Martinsville city, Virginia","12852","null","*****","*****","12370","null","111","null","482","null","111","null",
"0500000US51700","Newport News city, Virginia","179673","null","*****","*****","166211","null","1049","null","13462","null","1050","null",
"0500000US51710","Norfolk city, Virginia","244601","null","*****","*****","226898","null","994","null","17703","null","994","null",
"0500000US51720","Norton city, Virginia","3970","null","*****","*****","3824","null","95","null","146","null","95","null",
"0500000US51730","Petersburg city, Virginia","31362","null","*****","*****","30152","null","350","null","1210","null","350","null",
"0500000US51735","Poquoson city, Virginia","12090","null","*****","*****","11573","null","121","null","517","null","121","null",
"0500000US51740","Portsmouth city, Virginia","95097","null","*****","*****","92323","null","401","null","2774","null","401","null",
"0500000US51750","Radford city, Virginia","17691","null","*****","*****","17236","null","189","null","455","null","189","null",
"0500000US51760","Richmond city, Virginia","226622","null","*****","*****","210689","null","846","null","15933","null","846","null",
"0500000US51770","Roanoke city, Virginia","99229","null","*****","*****","92565","null","875","null","6664","null","875","null",
"0500000US51775","Salem city, Virginia","25317","null","*****","*****","24460","null","216","null","857","null","216","null",
"0500000US51790","Staunton city, Virginia","24432","null","*****","*****","23523","null","183","null","909","null","183","null",
"0500000US51800","Suffolk city, Virginia","90093","null","*****","*****","86930","null","446","null","3163","null","446","null",
"0500000US51810","Virginia Beach city, Virginia","450201","null","*****","*****","407810","null","1593","null","42391","null","1593","null",
"0500000US51820","Waynesboro city, Virginia","22140","null","*****","*****","21303","null","331","null","837","null","331","null",
"0500000US51830","Williamsburg city, Virginia","14927","null","*****","*****","13900","null","149","null","1027","null","149","null",
"0500000US51840","Winchester city, Virginia","27897","null","*****","*****","24213","null","385","null","3684","null","385","null",
"0500000US53001","Adams County, Washington","19594","null","*****","*****","14796","null","409","null","4798","null","409","null",
"0500000US53003","Asotin County, Washington","22421","null","*****","*****","21764","null","176","null","657","null","176","null",
"0500000US53005","Benton County, Washington","197518","null","*****","*****","176385","null","1020","null","21133","null","1020","null",
"0500000US53007","Chelan County, Washington","76229","null","*****","*****","66397","null","841","null","9832","null","841","null",
"0500000US53009","Clallam County, Washington","75392","null","*****","*****","71311","null","455","null","4081","null","455","null",
"0500000US53011","Clark County, Washington","473252","null","*****","*****","423305","null","1844","null","49947","null","1844","null",
"0500000US53013","Columbia County, Washington","3992","null","*****","*****","3695","null","100","null","297","null","100","null",
"0500000US53015","Cowlitz County, Washington","106778","null","*****","*****","102551","null","392","null","4227","null","392","null",
"0500000US53017","Douglas County, Washington","42023","null","*****","*****","35601","null","455","null","6422","null","455","null",
"0500000US53019","Ferry County, Washington","7578","null","*****","*****","7464","null","43","null","114","null","43","null",
"0500000US53021","Franklin County, Washington","92009","null","*****","*****","71113","null","1127","null","20896","null","1127","null",
"0500000US53023","Garfield County, Washington","2230","null","*****","*****","2176","null","37","null","54","null","37","null",
"0500000US53025","Grant County, Washington","95502","null","*****","*****","77804","null","904","null","17698","null","904","null",
"0500000US53027","Grays Harbor County, Washington","72779","null","*****","*****","69285","null","327","null","3494","null","327","null",
"0500000US53029","Island County, Washington","82866","null","*****","*****","76444","null","479","null","6422","null","479","null",
"0500000US53031","Jefferson County, Washington","31285","null","*****","*****","29476","null","270","null","1809","null","270","null",
"0500000US53033","King County, Washington","2195502","null","*****","*****","1687926","null","5078","null","507576","null","5078","null",
"0500000US53035","Kitsap County, Washington","265882","null","*****","*****","248631","null","921","null","17251","null","921","null",
"0500000US53037","Kittitas County, Washington","45897","null","*****","*****","43538","null","347","null","2359","null","347","null",
"0500000US53039","Klickitat County, Washington","21721","null","*****","*****","19875","null","256","null","1846","null","256","null",
"0500000US53041","Lewis County, Washington","78145","null","*****","*****","74096","null","472","null","4049","null","472","null",
"0500000US53043","Lincoln County, Washington","10574","null","*****","*****","10392","null","46","null","182","null","46","null",
"0500000US53045","Mason County, Washington","63804","null","*****","*****","60184","null","465","null","3620","null","465","null",
"0500000US53047","Okanogan County, Washington","41842","null","*****","*****","37434","null","348","null","4408","null","348","null",
"0500000US53049","Pacific County, Washington","21688","null","*****","*****","20205","null","208","null","1483","null","208","null",
"0500000US53051","Pend Oreille County, Washington","13377","null","*****","*****","12888","null","141","null","489","null","141","null",
"0500000US53053","Pierce County, Washington","877013","null","*****","*****","790976","null","2090","null","86037","null","2090","null",
"0500000US53055","San Juan County, Washington","16788","null","*****","*****","15515","null","119","null","1273","null","119","null",
"0500000US53057","Skagit County, Washington","125612","null","*****","*****","112721","null","729","null","12891","null","729","null",
"0500000US53059","Skamania County, Washington","11753","null","*****","*****","11321","null","79","null","432","null","79","null",
"0500000US53061","Snohomish County, Washington","798808","null","*****","*****","670378","null","2805","null","128430","null","2805","null",
"0500000US53063","Spokane County, Washington","505505","null","*****","*****","478135","null","1608","null","27370","null","1608","null",
"0500000US53065","Stevens County, Washington","44655","null","*****","*****","43269","null","287","null","1386","null","287","null",
"0500000US53067","Thurston County, Washington","279711","null","*****","*****","257032","null","1240","null","22679","null","1240","null",
"0500000US53069","Wahkiakum County, Washington","4268","null","*****","*****","4067","null","88","null","201","null","88","null",
"0500000US53071","Walla Walla County, Washington","60365","null","*****","*****","54286","null","526","null","6079","null","526","null",
"0500000US53073","Whatcom County, Washington","220821","null","*****","*****","198503","null","1235","null","22318","null","1235","null",
"0500000US53075","Whitman County, Washington","49231","null","*****","*****","43645","null","514","null","5586","null","514","null",
"0500000US53077","Yakima County, Washington","249697","null","*****","*****","202989","null","1525","null","46708","null","1525","null",
"0500000US54001","Barbour County, West Virginia","16633","null","*****","*****","16515","null","70","null","118","null","70","null",
"0500000US54003","Berkeley County, West Virginia","115329","null","*****","*****","111046","null","632","null","4283","null","632","null",
"0500000US54005","Boone County, West Virginia","22368","null","*****","*****","22310","null","56","null","58","null","56","null",
"0500000US54007","Braxton County, West Virginia","14190","null","*****","*****","14175","null","17","null","15","null","17","null",
"0500000US54009","Brooke County, West Virginia","22459","null","*****","*****","22144","null","94","null","315","null","94","null",
"0500000US54011","Cabell County, West Virginia","94339","null","*****","*****","92837","null","256","null","1502","null","256","null",
"0500000US54013","Calhoun County, West Virginia","7295","null","*****","*****","7236","null","53","null","59","null","53","null",
"0500000US54015","Clay County, West Virginia","8709","null","*****","*****","8709","null","17","null","0","null","17","null",
"0500000US54017","Doddridge County, West Virginia","8560","null","*****","*****","8492","null","53","null","68","null","53","null",
"0500000US54019","Fayette County, West Virginia","43576","null","*****","*****","43259","null","112","null","317","null","112","null",
"0500000US54021","Gilmer County, West Virginia","8041","null","*****","*****","7831","null","91","null","210","null","91","null",
"0500000US54023","Grant County, West Virginia","11616","null","*****","*****","11578","null","34","null","38","null","34","null",
"0500000US54025","Greenbrier County, West Virginia","35155","null","*****","*****","34722","null","164","null","433","null","164","null",
"0500000US54027","Hampshire County, West Virginia","23309","null","*****","*****","23084","null","160","null","225","null","160","null",
"0500000US54029","Hancock County, West Virginia","29383","null","*****","*****","29093","null","86","null","290","null","86","null",
"0500000US54031","Hardy County, West Virginia","13805","null","*****","*****","13355","null","232","null","450","null","232","null",
"0500000US54033","Harrison County, West Virginia","67908","null","*****","*****","67300","null","119","null","608","null","119","null",
"0500000US54035","Jackson County, West Virginia","28907","null","*****","*****","28654","null","119","null","253","null","119","null",
"0500000US54037","Jefferson County, West Virginia","56506","null","*****","*****","53683","null","315","null","2823","null","315","null",
"0500000US54039","Kanawha County, West Virginia","183279","null","*****","*****","179802","null","417","null","3477","null","417","null",
"0500000US54041","Lewis County, West Virginia","16166","null","*****","*****","16007","null","76","null","159","null","76","null",
"0500000US54043","Lincoln County, West Virginia","20850","null","*****","*****","20796","null","55","null","54","null","55","null",
"0500000US54045","Logan County, West Virginia","33154","null","*****","*****","33092","null","55","null","62","null","55","null",
"0500000US54047","McDowell County, West Virginia","18661","null","*****","*****","18483","null","78","null","178","null","78","null",
"0500000US54049","Marion County, West Virginia","56355","null","*****","*****","55687","null","156","null","668","null","156","null",
"0500000US54051","Marshall County, West Virginia","31308","null","*****","*****","31024","null","122","null","284","null","122","null",
"0500000US54053","Mason County, West Virginia","26820","null","*****","*****","26598","null","124","null","222","null","124","null",
"0500000US54055","Mercer County, West Virginia","59919","null","*****","*****","59343","null","185","null","576","null","185","null",
"0500000US54057","Mineral County, West Virginia","27167","null","*****","*****","26951","null","128","null","216","null","128","null",
"0500000US54059","Mingo County, West Virginia","24290","null","*****","*****","24252","null","42","null","38","null","42","null",
"0500000US54061","Monongalia County, West Virginia","105474","null","*****","*****","99494","null","762","null","5980","null","762","null",
"0500000US54063","Monroe County, West Virginia","13401","null","*****","*****","13285","null","86","null","116","null","86","null",
"0500000US54065","Morgan County, West Virginia","17709","null","*****","*****","17429","null","124","null","280","null","124","null",
"0500000US54067","Nicholas County, West Virginia","25078","null","*****","*****","24809","null","161","null","269","null","161","null",
"0500000US54069","Ohio County, West Virginia","42143","null","*****","*****","41427","null","186","null","716","null","186","null",
"0500000US54071","Pendleton County, West Virginia","7001","null","*****","*****","6975","null","25","null","26","null","25","null",
"0500000US54073","Pleasants County, West Virginia","7482","null","*****","*****","7477","null","9","null","5","null","9","null",
"0500000US54075","Pocahontas County, West Virginia","8450","null","*****","*****","8341","null","47","null","109","null","47","null",
"0500000US54077","Preston County, West Virginia","33683","null","*****","*****","33214","null","211","null","469","null","211","null",
"0500000US54079","Putnam County, West Virginia","56610","null","*****","*****","55906","null","207","null","704","null","207","null",
"0500000US54081","Raleigh County, West Virginia","75252","null","*****","*****","74123","null","177","null","1129","null","177","null",
"0500000US54083","Randolph County, West Virginia","28930","null","*****","*****","28767","null","74","null","163","null","74","null",
"0500000US54085","Ritchie County, West Virginia","9844","null","*****","*****","9738","null","87","null","106","null","87","null",
"0500000US54087","Roane County, West Virginia","14020","null","*****","*****","13965","null","38","null","55","null","38","null",
"0500000US54089","Summers County, West Virginia","12848","null","*****","*****","12771","null","56","null","77","null","56","null",
"0500000US54091","Taylor County, West Virginia","16864","null","*****","*****","16689","null","92","null","175","null","92","null",
"0500000US54093","Tucker County, West Virginia","6982","null","*****","*****","6947","null","38","null","35","null","38","null",
"0500000US54095","Tyler County, West Virginia","8811","null","*****","*****","8733","null","57","null","78","null","57","null",
"0500000US54097","Upshur County, West Virginia","24502","null","*****","*****","24365","null","73","null","137","null","73","null",
"0500000US54099","Wayne County, West Virginia","40303","null","*****","*****","39906","null","259","null","397","null","259","null",
"0500000US54101","Webster County, West Virginia","8386","null","*****","*****","8384","null","3","null","2","null","3","null",
"0500000US54103","Wetzel County, West Virginia","15436","null","*****","*****","15385","null","44","null","51","null","44","null",
"0500000US54105","Wirt County, West Virginia","5798","null","*****","*****","5787","null","12","null","11","null","12","null",
"0500000US54107","Wood County, West Virginia","84960","null","*****","*****","83971","null","184","null","989","null","184","null",
"0500000US54109","Wyoming County, West Virginia","21281","null","*****","*****","21188","null","93","null","93","null","93","null",
"0500000US55001","Adams County, Wisconsin","20094","null","*****","*****","19520","null","87","null","574","null","87","null",
"0500000US55003","Ashland County, Wisconsin","15617","null","*****","*****","15441","null","58","null","176","null","58","null",
"0500000US55005","Barron County, Wisconsin","45229","null","*****","*****","44015","null","294","null","1214","null","294","null",
"0500000US55007","Bayfield County, Wisconsin","14993","null","*****","*****","14745","null","51","null","248","null","51","null",
"0500000US55009","Brown County, Wisconsin","261368","null","*****","*****","245887","null","952","null","15481","null","952","null",
"0500000US55011","Buffalo County, Wisconsin","13126","null","*****","*****","12940","null","45","null","186","null","45","null",
"0500000US55013","Burnett County, Wisconsin","15289","null","*****","*****","15109","null","32","null","180","null","32","null",
"0500000US55015","Calumet County, Wisconsin","49928","null","*****","*****","48649","null","168","null","1279","null","168","null",
"0500000US55017","Chippewa County, Wisconsin","63892","null","*****","*****","62963","null","206","null","929","null","206","null",
"0500000US55019","Clark County, Wisconsin","34579","null","*****","*****","33670","null","99","null","909","null","99","null",
"0500000US55021","Columbia County, Wisconsin","57133","null","*****","*****","55673","null","192","null","1460","null","192","null",
"0500000US55023","Crawford County, Wisconsin","16235","null","*****","*****","16083","null","41","null","152","null","41","null",
"0500000US55025","Dane County, Wisconsin","536078","null","*****","*****","488892","null","1657","null","47186","null","1657","null",
"0500000US55027","Dodge County, Wisconsin","87715","null","*****","*****","85788","null","230","null","1927","null","230","null",
