"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!Native","Annotation of Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US45087","Union County, South Carolina","28982","*****","*****","null","28795","null","104","null","187","null","104","null",
"0500000US45089","Williamsburg County, South Carolina","34719","*****","*****","null","34328","null","103","null","391","null","103","null",
"0500000US45091","York County, South Carolina","221441","*****","*****","null","212000","null","887","null","9441","null","887","null",
"0500000US46003","Aurora County, South Dakota","2722","*****","*****","null","2702","null","19","null","20","null","19","null",
"0500000US46005","Beadle County, South Dakota","17111","*****","*****","null","16122","null","390","null","989","null","390","null",
"0500000US46007","Bennett County, South Dakota","3435","*****","*****","null","3415","null","22","null","20","null","22","null",
"0500000US46009","Bon Homme County, South Dakota","7039","*****","*****","null","6954","null","33","null","85","null","33","null",
"0500000US46011","Brookings County, South Dakota","31639","*****","*****","null","30360","null","235","null","1279","null","235","null",
"0500000US46013","Brown County, South Dakota","36265","*****","*****","null","35869","null","105","null","396","null","105","null",
"0500000US46015","Brule County, South Dakota","5187","*****","*****","null","5187","null","3","null","0","null","74","null",
"0500000US46017","Buffalo County, South Dakota","1936","*****","*****","null","1903","null","38","null","33","null","38","null",
"0500000US46019","Butte County, South Dakota","10037","*****","*****","null","9967","null","43","null","70","null","43","null",
"0500000US46021","Campbell County, South Dakota","1407","86","null","null","1390","null","86","null","17","null","14","null",
"0500000US46023","Charles Mix County, South Dakota","9095","*****","*****","null","9059","null","26","null","36","null","26","null",
"0500000US46025","Clark County, South Dakota","3687","*****","*****","null","3629","null","17","null","58","null","17","null",
"0500000US46027","Clay County, South Dakota","13902","*****","*****","null","13514","null","136","null","388","null","136","null",
"0500000US46029","Codington County, South Dakota","27180","*****","*****","null","26934","null","125","null","246","null","125","null",
"0500000US46031","Corson County, South Dakota","4049","*****","*****","null","4024","null","20","null","25","null","20","null",
"0500000US46033","Custer County, South Dakota","8155","*****","*****","null","8070","null","72","null","85","null","72","null",
"0500000US46035","Davison County, South Dakota","19446","*****","*****","null","19180","null","131","null","266","null","131","null",
"0500000US46037","Day County, South Dakota","5701","*****","*****","null","5672","null","22","null","29","null","22","null",
"0500000US46039","Deuel County, South Dakota","4366","*****","*****","null","4287","null","15","null","79","null","15","null",
"0500000US46041","Dewey County, South Dakota","5331","*****","*****","null","5321","null","9","null","10","null","9","null",
"0500000US46043","Douglas County, South Dakota","3013","*****","*****","null","2992","null","12","null","21","null","12","null",
"0500000US46045","Edmunds County, South Dakota","4050","*****","*****","null","4016","null","18","null","34","null","18","null",
"0500000US46047","Fall River County, South Dakota","7053","*****","*****","null","6915","null","98","null","138","null","98","null",
"0500000US46049","Faulk County, South Dakota","2381","*****","*****","null","2355","null","15","null","26","null","15","null",
"0500000US46051","Grant County, South Dakota","7353","*****","*****","null","7254","null","52","null","99","null","52","null",
"0500000US46053","Gregory County, South Dakota","4253","*****","*****","null","4216","null","24","null","37","null","24","null",
"0500000US46055","Haakon County, South Dakota","1734","125","null","null","1725","null","122","null","9","null","12","null",
"0500000US46057","Hamlin County, South Dakota","5839","*****","*****","null","5743","null","20","null","96","null","20","null",
"0500000US46059","Hand County, South Dakota","3408","*****","*****","null","3361","null","48","null","47","null","48","null",
"0500000US46061","Hanson County, South Dakota","3375","*****","*****","null","3371","null","4","null","4","null","4","null",
"0500000US46063","Harding County, South Dakota","1328","111","null","null","1307","null","112","null","21","null","27","null",
"0500000US46065","Hughes County, South Dakota","16943","*****","*****","null","16731","null","102","null","212","null","102","null",
"0500000US46067","Hutchinson County, South Dakota","7345","*****","*****","null","7260","null","38","null","85","null","38","null",
"0500000US46069","Hyde County, South Dakota","1422","88","null","null","1417","null","89","null","5","null","7","null",
"0500000US46071","Jackson County, South Dakota","3031","*****","*****","null","3031","null","74","null","0","null","74","null",
"0500000US46073","Jerauld County, South Dakota","2044","*****","*****","null","1970","null","33","null","74","null","33","null",
"0500000US46075","Jones County, South Dakota","1203","125","null","null","1190","null","125","null","13","null","14","null",
"0500000US46077","Kingsbury County, South Dakota","5159","*****","*****","null","5109","null","34","null","50","null","34","null",
"0500000US46079","Lake County, South Dakota","11193","*****","*****","null","11012","null","97","null","181","null","97","null",
"0500000US46081","Lawrence County, South Dakota","23897","*****","*****","null","23557","null","117","null","340","null","117","null",
"0500000US46083","Lincoln County, South Dakota","43276","*****","*****","null","42537","null","187","null","739","null","187","null",
"0500000US46085","Lyman County, South Dakota","3745","*****","*****","null","3726","null","20","null","19","null","20","null",
"0500000US46087","McCook County, South Dakota","5613","*****","*****","null","5540","null","32","null","73","null","32","null",
"0500000US46089","McPherson County, South Dakota","2482","*****","*****","null","2460","null","19","null","22","null","19","null",
"0500000US46091","Marshall County, South Dakota","4614","*****","*****","null","4578","null","29","null","36","null","29","null",
"0500000US46093","Meade County, South Dakota","25245","*****","*****","null","24796","null","132","null","449","null","132","null",
"0500000US46095","Mellette County, South Dakota","2039","*****","*****","null","2033","null","9","null","6","null","9","null",
"0500000US46097","Miner County, South Dakota","2388","*****","*****","null","2373","null","13","null","15","null","13","null",
"0500000US46099","Minnehaha County, South Dakota","168014","*****","*****","null","158775","null","738","null","9239","null","738","null",
"0500000US46101","Moody County, South Dakota","6497","*****","*****","null","6392","null","38","null","105","null","38","null",
"0500000US46103","Pennington County, South Dakota","99611","*****","*****","null","97547","null","307","null","2064","null","307","null",
"0500000US46105","Perkins County, South Dakota","2898","111","null","null","2872","null","111","null","26","null","19","null",
"0500000US46107","Potter County, South Dakota","2375","86","null","null","2360","null","86","null","15","null","16","null",
"0500000US46109","Roberts County, South Dakota","10094","*****","*****","null","9985","null","59","null","109","null","59","null",
"0500000US46111","Sanborn County, South Dakota","2377","*****","*****","null","2333","null","16","null","44","null","16","null",
"0500000US46113","Shannon County, South Dakota","13544","*****","*****","null","13536","null","14","null","8","null","14","null",
"0500000US46115","Spink County, South Dakota","6470","*****","*****","null","6377","null","42","null","93","null","42","null",
"0500000US46117","Stanley County, South Dakota","2928","*****","*****","null","2919","null","13","null","9","null","13","null",
"0500000US46119","Sully County, South Dakota","1389","88","null","null","1373","null","87","null","16","null","10","null",
"0500000US46121","Todd County, South Dakota","9640","*****","*****","null","9613","null","29","null","27","null","29","null",
"0500000US46123","Tripp County, South Dakota","5673","*****","*****","null","5663","null","13","null","10","null","13","null",
"0500000US46125","Turner County, South Dakota","8357","*****","*****","null","8314","null","26","null","43","null","26","null",
"0500000US46127","Union County, South Dakota","14155","*****","*****","null","13804","null","108","null","351","null","108","null",
"0500000US46129","Walworth County, South Dakota","5429","*****","*****","null","5383","null","40","null","46","null","40","null",
"0500000US46135","Yankton County, South Dakota","22350","*****","*****","null","21857","null","222","null","493","null","222","null",
"0500000US46137","Ziebach County, South Dakota","2780","*****","*****","null","2752","null","19","null","28","null","19","null",
"0500000US47001","Anderson County, Tennessee","74672","*****","*****","null","72690","null","315","null","1982","null","315","null",
"0500000US47003","Bedford County, Tennessee","44717","*****","*****","null","41377","null","341","null","3340","null","341","null",
"0500000US47005","Benton County, Tennessee","16451","*****","*****","null","16291","null","85","null","160","null","85","null",
"0500000US47007","Bledsoe County, Tennessee","12949","*****","*****","null","12706","null","111","null","243","null","111","null",
"0500000US47009","Blount County, Tennessee","122283","*****","*****","null","118949","null","449","null","3334","null","449","null",
"0500000US47011","Bradley County, Tennessee","98286","*****","*****","null","94456","null","409","null","3830","null","409","null",
"0500000US47013","Campbell County, Tennessee","40626","*****","*****","null","40312","null","87","null","314","null","87","null",
"0500000US47015","Cannon County, Tennessee","13728","*****","*****","null","13563","null","75","null","165","null","75","null",
"0500000US47017","Carroll County, Tennessee","28576","*****","*****","null","28490","null","37","null","86","null","37","null",
"0500000US47019","Carter County, Tennessee","57568","*****","*****","null","57046","null","136","null","522","null","136","null",
"0500000US47021","Cheatham County, Tennessee","38988","*****","*****","null","38097","null","235","null","891","null","235","null",
"0500000US47023","Chester County, Tennessee","16925","*****","*****","null","16714","null","108","null","211","null","108","null",
"0500000US47025","Claiborne County, Tennessee","32042","*****","*****","null","31739","null","77","null","303","null","77","null",
"0500000US47027","Clay County, Tennessee","7845","*****","*****","null","7771","null","58","null","74","null","58","null",
"0500000US47029","Cocke County, Tennessee","35583","*****","*****","null","35001","null","204","null","582","null","204","null",
"0500000US47031","Coffee County, Tennessee","52620","*****","*****","null","50947","null","231","null","1673","null","231","null",
"0500000US47033","Crockett County, Tennessee","14549","*****","*****","null","13914","null","212","null","635","null","212","null",
"0500000US47035","Cumberland County, Tennessee","55648","*****","*****","null","54479","null","214","null","1169","null","214","null",
"0500000US47037","Davidson County, Tennessee","620443","*****","*****","null","547960","null","2022","null","72483","null","2022","null",
"0500000US47039","Decatur County, Tennessee","11741","*****","*****","null","11519","null","90","null","222","null","90","null",
"0500000US47041","DeKalb County, Tennessee","18684","*****","*****","null","17741","null","146","null","943","null","146","null",
"0500000US47043","Dickson County, Tennessee","49281","*****","*****","null","48280","null","210","null","1001","null","210","null",
"0500000US47045","Dyer County, Tennessee","38202","*****","*****","null","37694","null","182","null","508","null","182","null",
"0500000US47047","Fayette County, Tennessee","38032","*****","*****","null","37326","null","184","null","706","null","184","null",
"0500000US47049","Fentress County, Tennessee","17881","*****","*****","null","17830","null","36","null","51","null","36","null",
"0500000US47051","Franklin County, Tennessee","41058","*****","*****","null","40243","null","165","null","815","null","165","null",
"0500000US47053","Gibson County, Tennessee","49379","*****","*****","null","48925","null","171","null","454","null","171","null",
"0500000US47055","Giles County, Tennessee","29536","*****","*****","null","29121","null","165","null","415","null","165","null",
"0500000US47057","Grainger County, Tennessee","22538","*****","*****","null","22289","null","62","null","249","null","62","null",
"0500000US47059","Greene County, Tennessee","68617","*****","*****","null","67171","null","270","null","1446","null","270","null",
"0500000US47061","Grundy County, Tennessee","13808","*****","*****","null","13714","null","50","null","94","null","50","null",
"0500000US47063","Hamblen County, Tennessee","62343","*****","*****","null","57814","null","393","null","4529","null","393","null",
"0500000US47065","Hamilton County, Tennessee","332863","*****","*****","null","316534","null","1091","null","16329","null","1091","null",
"0500000US47067","Hancock County, Tennessee","6784","*****","*****","null","6758","null","28","null","26","null","28","null",
"0500000US47069","Hardeman County, Tennessee","27459","*****","*****","null","27159","null","122","null","300","null","122","null",
"0500000US47071","Hardin County, Tennessee","25998","*****","*****","null","25729","null","99","null","269","null","99","null",
"0500000US47073","Hawkins County, Tennessee","56694","*****","*****","null","56097","null","297","null","597","null","297","null",
"0500000US47075","Haywood County, Tennessee","18847","*****","*****","null","18503","null","107","null","344","null","107","null",
"0500000US47077","Henderson County, Tennessee","27686","*****","*****","null","27419","null","77","null","267","null","77","null",
"0500000US47079","Henry County, Tennessee","32173","*****","*****","null","31677","null","111","null","496","null","111","null",
"0500000US47081","Hickman County, Tennessee","24556","*****","*****","null","24169","null","185","null","387","null","185","null",
"0500000US47083","Houston County, Tennessee","8338","*****","*****","null","8248","null","52","null","90","null","52","null",
"0500000US47085","Humphreys County, Tennessee","18470","*****","*****","null","18323","null","66","null","147","null","66","null",
"0500000US47087","Jackson County, Tennessee","11501","*****","*****","null","11405","null","61","null","96","null","61","null",
"0500000US47089","Jefferson County, Tennessee","51118","*****","*****","null","50153","null","170","null","965","null","170","null",
"0500000US47091","Johnson County, Tennessee","18227","*****","*****","null","18100","null","68","null","127","null","68","null",
"0500000US47093","Knox County, Tennessee","428777","*****","*****","null","410433","null","1126","null","18344","null","1126","null",
"0500000US47095","Lake County, Tennessee","7814","*****","*****","null","7599","null","101","null","215","null","101","null",
"0500000US47097","Lauderdale County, Tennessee","27788","*****","*****","null","27323","null","261","null","465","null","261","null",
"0500000US47099","Lawrence County, Tennessee","41593","*****","*****","null","41019","null","184","null","574","null","184","null",
"0500000US47101","Lewis County, Tennessee","12066","*****","*****","null","11875","null","119","null","191","null","119","null",
"0500000US47103","Lincoln County, Tennessee","33108","*****","*****","null","32757","null","137","null","351","null","137","null",
"0500000US47105","Loudon County, Tennessee","47919","*****","*****","null","45225","null","326","null","2694","null","326","null",
"0500000US47107","McMinn County, Tennessee","52254","*****","*****","null","51180","null","192","null","1074","null","192","null",
"0500000US47109","McNairy County, Tennessee","25887","*****","*****","null","25606","null","160","null","281","null","160","null",
"0500000US47111","Macon County, Tennessee","22120","*****","*****","null","21225","null","260","null","895","null","260","null",
"0500000US47113","Madison County, Tennessee","97677","*****","*****","null","94359","null","377","null","3318","null","377","null",
"0500000US47115","Marion County, Tennessee","28174","*****","*****","null","27865","null","100","null","309","null","100","null",
"0500000US47117","Marshall County, Tennessee","30310","*****","*****","null","29371","null","128","null","939","null","128","null",
"0500000US47119","Maury County, Tennessee","80177","*****","*****","null","77651","null","364","null","2526","null","364","null",
"0500000US47121","Meigs County, Tennessee","11661","*****","*****","null","11549","null","114","null","112","null","114","null",
"0500000US47123","Monroe County, Tennessee","44396","*****","*****","null","43454","null","190","null","942","null","190","null",
"0500000US47125","Montgomery County, Tennessee","168315","*****","*****","null","159672","null","860","null","8643","null","860","null",
"0500000US47127","Moore County, Tennessee","6323","*****","*****","null","6283","null","38","null","40","null","38","null",
"0500000US47129","Morgan County, Tennessee","21796","*****","*****","null","21665","null","36","null","131","null","36","null",
"0500000US47131","Obion County, Tennessee","31870","*****","*****","null","31052","null","122","null","818","null","122","null",
"0500000US47133","Overton County, Tennessee","21940","*****","*****","null","21832","null","67","null","108","null","67","null",
"0500000US47135","Perry County, Tennessee","7834","*****","*****","null","7802","null","31","null","32","null","31","null",
"0500000US47137","Pickett County, Tennessee","5094","*****","*****","null","5077","null","28","null","17","null","28","null",
"0500000US47139","Polk County, Tennessee","16740","*****","*****","null","16531","null","91","null","209","null","91","null",
"0500000US47141","Putnam County, Tennessee","71464","*****","*****","null","68233","null","343","null","3231","null","343","null",
"0500000US47143","Rhea County, Tennessee","31544","*****","*****","null","30831","null","174","null","713","null","174","null",
"0500000US47145","Roane County, Tennessee","54162","*****","*****","null","53264","null","176","null","898","null","176","null",
"0500000US47147","Robertson County, Tennessee","65462","*****","*****","null","62790","null","319","null","2672","null","319","null",
"0500000US47149","Rutherford County, Tennessee","257657","*****","*****","null","240760","null","1040","null","16897","null","1040","null",
"0500000US47151","Scott County, Tennessee","22195","*****","*****","null","22069","null","88","null","126","null","88","null",
"0500000US47153","Sequatchie County, Tennessee","14033","*****","*****","null","13823","null","114","null","210","null","114","null",
"0500000US47155","Sevier County, Tennessee","88996","*****","*****","null","84960","null","591","null","4036","null","591","null",
"0500000US47157","Shelby County, Tennessee","925673","*****","*****","null","869973","null","1680","null","55700","null","1680","null",
"0500000US47159","Smith County, Tennessee","19121","*****","*****","null","18944","null","62","null","177","null","62","null",
"0500000US47161","Stewart County, Tennessee","13196","*****","*****","null","12961","null","110","null","235","null","110","null",
"0500000US47163","Sullivan County, Tennessee","156466","*****","*****","null","153934","null","281","null","2532","null","281","null",
"0500000US47165","Sumner County, Tennessee","158554","*****","*****","null","152812","null","522","null","5742","null","522","null",
"0500000US47167","Tipton County, Tennessee","60462","*****","*****","null","59481","null","258","null","981","null","258","null",
"0500000US47169","Trousdale County, Tennessee","7808","*****","*****","null","7702","null","66","null","106","null","66","null",
"0500000US47171","Unicoi County, Tennessee","18283","*****","*****","null","17736","null","145","null","547","null","145","null",
"0500000US47173","Union County, Tennessee","19152","*****","*****","null","18989","null","95","null","163","null","95","null",
"0500000US47175","Van Buren County, Tennessee","5518","*****","*****","null","5505","null","17","null","13","null","17","null",
"0500000US47177","Warren County, Tennessee","39678","*****","*****","null","37728","null","262","null","1950","null","262","null",
"0500000US47179","Washington County, Tennessee","121458","*****","*****","null","117359","null","458","null","4099","null","458","null",
"0500000US47181","Wayne County, Tennessee","16999","*****","*****","null","16758","null","134","null","241","null","134","null",
"0500000US47183","Weakley County, Tennessee","34692","*****","*****","null","33891","null","282","null","801","null","282","null",
"0500000US47185","White County, Tennessee","25720","*****","*****","null","25447","null","110","null","273","null","110","null",
"0500000US47187","Williamson County, Tennessee","179601","*****","*****","null","168648","null","829","null","10953","null","829","null",
"0500000US47189","Wilson County, Tennessee","112151","*****","*****","null","108267","null","392","null","3884","null","392","null",
"0500000US48001","Anderson County, Texas","58192","*****","*****","null","54585","null","476","null","3607","null","476","null",
"0500000US48003","Andrews County, Texas","14500","*****","*****","null","12576","null","287","null","1924","null","287","null",
"0500000US48005","Angelina County, Texas","86033","*****","*****","null","79441","null","593","null","6592","null","593","null",
"0500000US48007","Aransas County, Texas","23243","*****","*****","null","21842","null","305","null","1401","null","305","null",
"0500000US48009","Archer County, Texas","9013","*****","*****","null","8692","null","89","null","321","null","89","null",
"0500000US48011","Armstrong County, Texas","1929","115","null","null","1849","null","106","null","80","null","59","null",
"0500000US48013","Atascosa County, Texas","44553","*****","*****","null","41815","null","533","null","2738","null","533","null",
"0500000US48015","Austin County, Texas","28150","*****","*****","null","25395","null","414","null","2755","null","414","null",
"0500000US48017","Bailey County, Texas","7079","*****","*****","null","6169","null","409","null","910","null","409","null",
"0500000US48019","Bandera County, Texas","20424","*****","*****","null","19679","null","257","null","745","null","257","null",
"0500000US48021","Bastrop County, Texas","73368","*****","*****","null","65868","null","719","null","7500","null","719","null",
"0500000US48023","Baylor County, Texas","3770","*****","*****","null","3693","null","57","null","77","null","57","null",
"0500000US48025","Bee County, Texas","31916","*****","*****","null","30475","null","291","null","1441","null","291","null",
"0500000US48027","Bell County, Texas","302946","*****","*****","null","277890","null","1375","null","25056","null","1375","null",
"0500000US48029","Bexar County, Texas","1686452","*****","*****","null","1471058","null","5003","null","215394","null","5003","null",
"0500000US48031","Blanco County, Texas","10267","*****","*****","null","9516","null","212","null","751","null","212","null",
"0500000US48033","Borden County, Texas","620","97","null","null","602","null","96","null","18","null","18","null",
"0500000US48035","Bosque County, Texas","18118","*****","*****","null","17072","null","101","null","1046","null","101","null",
"0500000US48037","Bowie County, Texas","91903","*****","*****","null","88955","null","422","null","2948","null","422","null",
"0500000US48039","Brazoria County, Texas","307695","*****","*****","null","270679","null","1812","null","37016","null","1812","null",
"0500000US48041","Brazos County, Texas","189858","*****","*****","null","165706","null","1104","null","24152","null","1104","null",
"0500000US48043","Brewster County, Texas","9088","*****","*****","null","8540","null","187","null","548","null","187","null",
"0500000US48045","Briscoe County, Texas","1718","143","null","null","1589","null","137","null","129","null","46","null",
"0500000US48047","Brooks County, Texas","7297","*****","*****","null","6950","null","162","null","347","null","162","null",
"0500000US48049","Brown County, Texas","38136","*****","*****","null","36583","null","276","null","1553","null","276","null",
"0500000US48051","Burleson County, Texas","17109","*****","*****","null","15824","null","450","null","1285","null","450","null",
"0500000US48053","Burnet County, Texas","42606","*****","*****","null","39677","null","432","null","2929","null","432","null",
"0500000US48055","Caldwell County, Texas","37795","*****","*****","null","35768","null","389","null","2027","null","389","null",
"0500000US48057","Calhoun County, Texas","21240","*****","*****","null","19431","null","390","null","1809","null","390","null",
"0500000US48059","Callahan County, Texas","13497","*****","*****","null","13255","null","102","null","242","null","102","null",
"0500000US48061","Cameron County, Texas","400332","*****","*****","null","300153","null","2560","null","100179","null","2560","null",
"0500000US48063","Camp County, Texas","12353","*****","*****","null","10899","null","214","null","1454","null","214","null",
"0500000US48065","Carson County, Texas","6254","*****","*****","null","6109","null","85","null","145","null","85","null",
"0500000US48067","Cass County, Texas","30284","*****","*****","null","29751","null","167","null","533","null","167","null",
"0500000US48069","Castro County, Texas","7919","*****","*****","null","6297","null","339","null","1622","null","339","null",
"0500000US48071","Chambers County, Texas","33486","*****","*****","null","31459","null","352","null","2027","null","352","null",
"0500000US48073","Cherokee County, Texas","50427","*****","*****","null","45476","null","405","null","4951","null","405","null",
"0500000US48075","Childress County, Texas","7069","*****","*****","null","6748","null","108","null","321","null","108","null",
"0500000US48077","Clay County, Texas","10839","*****","*****","null","10731","null","80","null","108","null","80","null",
"0500000US48079","Cochran County, Texas","3127","*****","*****","null","2741","null","121","null","386","null","121","null",
"0500000US48081","Coke County, Texas","3406","196","null","null","3273","null","189","null","133","null","74","null",
"0500000US48083","Coleman County, Texas","8840","*****","*****","null","8666","null","95","null","174","null","95","null",
"0500000US48085","Collin County, Texas","764424","*****","*****","null","633074","null","2819","null","131350","null","2819","null",
"0500000US48087","Collingsworth County, Texas","3036","*****","*****","null","2719","null","136","null","317","null","136","null",
"0500000US48089","Colorado County, Texas","20792","*****","*****","null","18910","null","314","null","1882","null","314","null",
"0500000US48091","Comal County, Texas","106111","*****","*****","null","99498","null","946","null","6613","null","946","null",
"0500000US48093","Comanche County, Texas","13878","*****","*****","null","12811","null","321","null","1067","null","321","null",
"0500000US48095","Concho County, Texas","4074","*****","*****","null","2663","null","277","null","1411","null","277","null",
"0500000US48097","Cooke County, Texas","38344","*****","*****","null","35254","null","360","null","3090","null","360","null",
"0500000US48099","Coryell County, Texas","74948","*****","*****","null","70506","null","588","null","4442","null","588","null",
"0500000US48101","Cottle County, Texas","1693","117","null","null","1636","null","124","null","57","null","33","null",
"0500000US48103","Crane County, Texas","4246","*****","*****","null","3678","null","104","null","568","null","104","null",
"0500000US48105","Crockett County, Texas","3744","*****","*****","null","3178","null","198","null","566","null","198","null",
"0500000US48107","Crosby County, Texas","6133","*****","*****","null","5813","null","91","null","320","null","91","null",
"0500000US48109","Culberson County, Texas","2438","*****","*****","null","2039","null","140","null","399","null","140","null",
"0500000US48111","Dallam County, Texas","6605","*****","*****","null","5516","null","330","null","1089","null","330","null",
"0500000US48113","Dallas County, Texas","2348702","*****","*****","null","1809599","null","5236","null","539103","null","5236","null",
"0500000US48115","Dawson County, Texas","13805","*****","*****","null","12831","null","226","null","974","null","226","null",
"0500000US48117","Deaf Smith County, Texas","19225","*****","*****","null","15970","null","374","null","3255","null","374","null",
"0500000US48119","Delta County, Texas","5220","*****","*****","null","5106","null","58","null","114","null","58","null",
"0500000US48121","Denton County, Texas","648470","*****","*****","null","558868","null","2548","null","89602","null","2548","null",
"0500000US48123","DeWitt County, Texas","20052","*****","*****","null","19508","null","152","null","544","null","152","null",
"0500000US48125","Dickens County, Texas","2427","*****","*****","null","2321","null","68","null","106","null","68","null",
"0500000US48127","Dimmit County, Texas","9937","*****","*****","null","9085","null","223","null","852","null","223","null",
"0500000US48129","Donley County, Texas","3624","143","null","null","3554","null","148","null","70","null","36","null",
"0500000US48131","Duval County, Texas","11873","*****","*****","null","11345","null","194","null","528","null","194","null",
"0500000US48133","Eastland County, Texas","18577","*****","*****","null","17904","null","299","null","673","null","299","null",
"0500000US48135","Ector County, Texas","135545","*****","*****","null","118785","null","1001","null","16760","null","1001","null",
"0500000US48137","Edwards County, Texas","2023","*****","*****","null","1866","null","54","null","157","null","54","null",
"0500000US48139","Ellis County, Texas","146997","*****","*****","null","135297","null","916","null","11700","null","916","null",
"0500000US48141","El Paso County, Texas","787410","*****","*****","null","578675","null","3019","null","208735","null","3019","null",
"0500000US48143","Erath County, Texas","37525","*****","*****","null","33876","null","429","null","3649","null","429","null",
"0500000US48145","Falls County, Texas","17799","*****","*****","null","16921","null","158","null","878","null","158","null",
"0500000US48147","Fannin County, Texas","33853","*****","*****","null","32718","null","286","null","1135","null","286","null",
"0500000US48149","Fayette County, Texas","24397","*****","*****","null","22692","null","369","null","1705","null","369","null",
"0500000US48151","Fisher County, Texas","4067","168","null","null","3946","null","176","null","121","null","53","null",
"0500000US48153","Floyd County, Texas","6507","*****","*****","null","6092","null","132","null","415","null","132","null",
"0500000US48155","Foard County, Texas","1286","114","null","null","1240","null","117","null","46","null","27","null",
"0500000US48157","Fort Bend County, Texas","565295","*****","*****","null","424011","null","2757","null","141284","null","2757","null",
"0500000US48159","Franklin County, Texas","10633","*****","*****","null","9919","null","158","null","714","null","158","null",
"0500000US48161","Freestone County, Texas","19573","*****","*****","null","18651","null","282","null","922","null","282","null",
"0500000US48163","Frio County, Texas","17090","*****","*****","null","15674","null","384","null","1416","null","384","null",
"0500000US48165","Gaines County, Texas","17123","*****","*****","null","13438","null","563","null","3685","null","563","null",
"0500000US48167","Galveston County, Texas","289658","*****","*****","null","261509","null","1372","null","28149","null","1372","null",
"0500000US48169","Garza County, Texas","6319","*****","*****","null","3937","null","1147","null","2382","null","1147","null",
"0500000US48171","Gillespie County, Texas","24524","*****","*****","null","22967","null","332","null","1557","null","332","null",
"0500000US48173","Glasscock County, Texas","1179","160","null","null","1089","null","148","null","90","null","50","null",
"0500000US48175","Goliad County, Texas","7188","*****","*****","null","7037","null","78","null","151","null","78","null",
"0500000US48177","Gonzales County, Texas","19686","*****","*****","null","17007","null","374","null","2679","null","374","null",
"0500000US48179","Gray County, Texas","22628","*****","*****","null","21234","null","232","null","1394","null","232","null",
"0500000US48181","Grayson County, Texas","119949","*****","*****","null","113345","null","554","null","6604","null","554","null",
"0500000US48183","Gregg County, Texas","120728","*****","*****","null","109656","null","613","null","11072","null","613","null",
"0500000US48185","Grimes County, Texas","26455","*****","*****","null","24343","null","269","null","2112","null","269","null",
"0500000US48187","Guadalupe County, Texas","127499","*****","*****","null","118815","null","808","null","8684","null","808","null",
"0500000US48189","Hale County, Texas","36108","*****","*****","null","32625","null","435","null","3483","null","435","null",
"0500000US48191","Hall County, Texas","3385","*****","*****","null","2935","null","120","null","450","null","120","null",
"0500000US48193","Hamilton County, Texas","8491","*****","*****","null","8188","null","102","null","303","null","102","null",
"0500000US48195","Hansford County, Texas","5524","*****","*****","null","4521","null","137","null","1003","null","137","null",
"0500000US48197","Hardeman County, Texas","4181","*****","*****","null","4060","null","67","null","121","null","67","null",
"0500000US48199","Hardin County, Texas","53984","*****","*****","null","53256","null","137","null","728","null","137","null",
"0500000US48201","Harris County, Texas","4025409","*****","*****","null","3019879","null","6973","null","1005530","null","6973","null",
"0500000US48203","Harrison County, Texas","64999","*****","*****","null","61775","null","412","null","3224","null","412","null",
"0500000US48205","Hartley County, Texas","5974","*****","*****","null","5668","null","129","null","306","null","129","null",
"0500000US48207","Haskell County, Texas","5877","*****","*****","null","5616","null","98","null","261","null","98","null",
"0500000US48209","Hays County, Texas","152827","*****","*****","null","142353","null","1057","null","10474","null","1057","null",
"0500000US48211","Hemphill County, Texas","3758","*****","*****","null","3323","null","175","null","435","null","175","null",
"0500000US48213","Henderson County, Texas","78394","*****","*****","null","74120","null","420","null","4274","null","420","null",
"0500000US48215","Hidalgo County, Texas","757453","*****","*****","null","533506","null","4888","null","223947","null","4888","null",
"0500000US48217","Hill County, Texas","35033","*****","*****","null","32367","null","308","null","2666","null","308","null",
"0500000US48219","Hockley County, Texas","22929","*****","*****","null","21386","null","354","null","1543","null","354","null",
"0500000US48221","Hood County, Texas","50569","*****","*****","null","47878","null","386","null","2691","null","386","null",
"0500000US48223","Hopkins County, Texas","34869","*****","*****","null","32176","null","258","null","2693","null","258","null",
"0500000US48225","Houston County, Texas","23628","*****","*****","null","22588","null","261","null","1040","null","261","null",
"0500000US48227","Howard County, Texas","34645","*****","*****","null","29363","null","630","null","5282","null","630","null",
"0500000US48229","Hudspeth County, Texas","3433","*****","*****","null","2317","null","199","null","1116","null","199","null",
"0500000US48231","Hunt County, Texas","85390","*****","*****","null","79922","null","488","null","5468","null","488","null",
"0500000US48233","Hutchinson County, Texas","22088","*****","*****","null","20701","null","218","null","1387","null","218","null",
"0500000US48235","Irion County, Texas","1526","196","null","null","1503","null","196","null","23","null","25","null",
